customer_id,age,gender,region,plan_type,tenure_months,data_used_gb,call_minutes,calls_made,sms_count,revenue_inr,complaints_6m,network_issues,customer_service_calls,payment_delay,roaming_usage,international_calls,device_age_months,satisfaction_score,contract_type,auto_payment,churn
2449,22,Male,Delhi,Prepaid,9,12.84,864,83,357,953.84,2,5,5,1,13,1,5,10,Two-Year,1,1
2450,37,Male,Bangalore,Postpaid,28,42.25,223,100,299,549.09,2,3,7,5,51,7,12,6,Monthly,1,0
2451,28,Male,Delhi,Postpaid,26,8.2,594,141,325,468.57,0,4,6,3,69,45,39,5,Annual,0,0
2452,59,Male,Mumbai,Postpaid,3,10.78,952,75,90,916.95,4,2,1,3,3,29,59,10,Monthly,0,0
2453,19,Male,Kolkata,Prepaid,49,42.18,625,84,162,220.05,0,5,7,3,57,40,41,6,Annual,0,0
2454,20,Male,Delhi,Prepaid,17,31.23,167,85,317,902.43,1,1,3,4,78,4,37,3,Two-Year,0,0
2455,40,Female,Chennai,Prepaid,63,92.63,281,91,457,452.91,1,0,4,5,36,29,4,3,Monthly,0,0
2456,29,Male,Delhi,Prepaid,55,38.19,836,12,252,603.47,2,4,7,0,47,43,42,10,Two-Year,0,1
2457,37,Male,Kolkata,Postpaid,23,76.03,247,6,200,575.46,4,2,4,4,38,9,48,7,Two-Year,1,0
2458,22,Male,Bangalore,Prepaid,34,53.49,312,127,19,654.38,5,5,4,1,91,32,43,1,Annual,1,0
2459,54,Male,Bangalore,Prepaid,69,70.7,893,125,228,947.91,2,4,5,4,65,23,29,1,Two-Year,0,0
2460,55,Female,Kolkata,Postpaid,15,26.75,679,100,162,956.01,5,1,6,4,12,18,41,1,Monthly,1,1
2461,47,Female,Mumbai,Postpaid,47,94.25,630,97,164,848.03,2,2,8,2,65,29,56,6,Annual,0,0
2462,26,Female,Mumbai,Prepaid,3,53.48,530,7,231,272.39,7,4,6,1,59,24,5,4,Annual,0,1
2463,51,Female,Bangalore,Postpaid,28,83.3,330,140,327,400.16,0,2,5,1,40,10,57,6,Annual,1,1
2464,61,Female,Bangalore,Postpaid,3,37.14,68,6,237,539.04,7,2,9,1,31,48,11,1,Two-Year,1,0
2465,52,Female,Kolkata,Prepaid,4,10.92,367,119,119,914.91,2,4,3,4,51,34,30,4,Monthly,0,0
2466,69,Female,Mumbai,Prepaid,31,67.7,713,53,437,568.78,2,2,9,1,4,0,9,4,Monthly,1,0
2467,39,Female,Bangalore,Prepaid,45,1.77,657,105,350,979.69,4,1,1,5,66,16,49,2,Monthly,1,0
2468,61,Female,Mumbai,Prepaid,59,48.05,260,33,382,985.46,4,4,8,2,65,30,28,1,Annual,0,0
2469,41,Female,Bangalore,Postpaid,45,20.09,900,149,368,638.73,6,5,9,3,77,5,22,8,Annual,0,1
2470,34,Female,Delhi,Postpaid,37,63.11,445,78,106,889.75,5,4,4,4,51,12,11,6,Monthly,0,0
2471,27,Female,Chennai,Prepaid,65,97.96,155,109,249,999.3,4,1,4,3,48,25,21,4,Two-Year,0,1
2472,47,Female,Delhi,Prepaid,9,46.98,868,10,335,864.74,2,1,2,3,28,35,6,2,Annual,1,0
2473,63,Female,Bangalore,Postpaid,17,81.93,987,66,283,691.22,4,1,2,4,37,4,26,5,Monthly,0,0
2474,40,Female,Chennai,Prepaid,65,51.27,361,35,197,860.62,4,5,0,5,69,46,16,9,Two-Year,1,1
2475,49,Female,Chennai,Prepaid,3,50.09,579,123,415,174.39,3,5,4,4,97,13,51,7,Annual,1,1
2476,34,Male,Bangalore,Prepaid,26,93.11,698,16,219,671.34,3,2,2,1,7,14,14,4,Annual,0,0
2477,67,Female,Bangalore,Prepaid,53,89.11,809,16,394,294.87,1,2,1,2,58,11,35,5,Annual,1,1
2478,68,Male,Mumbai,Postpaid,31,78.79,254,148,425,204.46,0,3,8,4,54,49,42,8,Monthly,0,0
2479,34,Female,Bangalore,Prepaid,26,30.33,569,29,150,903.58,6,2,9,3,1,45,53,5,Annual,1,0
2480,31,Female,Kolkata,Postpaid,23,54.96,310,95,285,675.68,6,1,5,4,25,41,55,6,Annual,1,0
2481,26,Male,Bangalore,Prepaid,30,23.17,447,92,264,319.19,0,3,2,2,62,7,36,10,Two-Year,1,1
2482,57,Female,Kolkata,Prepaid,10,44.95,877,80,219,448.1,4,1,6,0,16,30,22,6,Monthly,0,0
2483,19,Male,Bangalore,Postpaid,72,48.94,109,22,215,975.95,1,0,8,5,58,25,53,8,Two-Year,1,0
2484,62,Male,Mumbai,Prepaid,64,83.33,734,49,314,875.96,1,5,8,3,87,28,2,5,Annual,0,0
2485,42,Male,Kolkata,Postpaid,22,89.71,823,115,155,114.02,5,4,0,0,94,3,13,1,Monthly,1,0
2486,56,Female,Delhi,Prepaid,15,42.05,489,84,215,981.82,6,0,1,0,15,49,11,4,Monthly,0,0
2487,26,Female,Kolkata,Prepaid,56,2.75,424,72,334,431.68,3,5,7,2,57,27,12,3,Annual,1,0
2488,39,Female,Mumbai,Prepaid,20,86.32,174,144,358,725.88,1,5,0,5,63,24,33,2,Monthly,1,1
2489,60,Male,Kolkata,Prepaid,47,18.25,921,22,113,741.41,2,1,2,4,49,39,22,7,Monthly,1,1
2490,63,Male,Bangalore,Prepaid,53,62.57,951,58,160,920.52,5,2,6,0,84,31,53,7,Two-Year,0,0
2491,21,Female,Bangalore,Postpaid,53,3.47,647,116,302,896.55,6,4,7,1,25,35,9,8,Monthly,1,0
2492,43,Female,Mumbai,Postpaid,1,40.55,311,101,97,353.56,4,2,4,4,16,10,44,10,Monthly,0,1
2493,46,Female,Chennai,Prepaid,2,98.61,983,31,405,679.18,2,2,1,5,45,36,7,5,Two-Year,1,1
2494,62,Female,Bangalore,Prepaid,58,10.97,130,82,156,454.33,0,4,2,3,67,9,17,1,Annual,0,0
2495,51,Female,Delhi,Postpaid,19,42.95,97,92,161,572.99,6,4,8,4,49,37,10,6,Two-Year,1,0
2496,40,Male,Mumbai,Postpaid,62,31.41,226,58,41,599.21,3,0,9,2,42,35,38,6,Annual,1,1
2497,54,Male,Kolkata,Prepaid,72,90.6,582,91,179,456.71,2,1,6,2,47,49,59,8,Annual,1,0
2498,28,Male,Kolkata,Prepaid,12,87.06,823,9,302,517.5,4,2,0,3,67,26,39,10,Annual,0,1
2499,23,Female,Delhi,Postpaid,26,24.53,188,127,329,287.51,7,1,2,3,18,16,51,2,Two-Year,0,1
2500,35,Male,Bangalore,Prepaid,27,9.04,711,58,50,646.88,2,1,8,3,24,6,46,9,Annual,1,0
2501,38,Male,Mumbai,Postpaid,29,63.09,172,43,251,783.06,2,3,6,2,71,8,25,6,Two-Year,0,1
2502,59,Male,Delhi,Prepaid,15,34.3,602,113,428,486.77,1,0,1,5,17,34,27,1,Two-Year,0,0
2503,53,Male,Bangalore,Postpaid,46,67.54,179,136,349,979.91,3,2,5,5,50,8,30,9,Annual,1,0
2504,58,Male,Mumbai,Postpaid,1,4.18,310,78,119,151.5,0,5,8,4,17,35,30,8,Annual,1,0
2505,55,Female,Kolkata,Prepaid,60,14.21,383,69,74,630.24,7,4,3,0,57,29,43,10,Two-Year,1,0
2506,51,Male,Mumbai,Postpaid,57,68.95,717,41,161,625.24,4,4,9,0,63,30,34,1,Two-Year,1,0
2507,34,Female,Chennai,Prepaid,3,22.02,212,71,148,132.67,5,1,1,1,70,18,33,8,Annual,0,0
2508,54,Female,Mumbai,Prepaid,18,85.9,56,115,122,302.11,5,0,2,2,56,40,32,7,Annual,0,0
2509,42,Female,Chennai,Prepaid,52,6.8,472,129,140,914.99,4,0,6,3,16,22,58,5,Annual,1,0
2510,55,Female,Mumbai,Prepaid,60,22.33,679,91,181,590.06,0,2,3,5,58,19,42,6,Two-Year,0,1
2511,29,Female,Chennai,Postpaid,34,99.86,417,51,408,492.75,4,2,6,4,66,5,12,4,Two-Year,0,0
2512,40,Male,Kolkata,Prepaid,60,43.87,203,17,377,473.95,1,1,4,5,85,42,41,9,Two-Year,0,1
2513,59,Male,Bangalore,Prepaid,26,70.59,436,48,276,899.34,7,1,7,2,14,23,23,9,Annual,1,0
2514,39,Female,Chennai,Prepaid,72,19.08,939,129,256,430.33,5,1,7,1,94,46,58,10,Monthly,1,0
2515,38,Female,Chennai,Prepaid,19,61.38,800,123,441,873.25,6,3,4,5,99,21,29,1,Monthly,1,0
2516,44,Female,Kolkata,Postpaid,22,72.88,326,135,324,378.27,5,0,6,0,25,5,43,9,Monthly,1,0
2517,48,Male,Chennai,Prepaid,33,32.13,488,130,244,578.35,6,1,5,4,47,23,1,3,Monthly,1,0
2518,23,Female,Delhi,Postpaid,38,83.06,430,142,85,229.44,2,0,7,0,13,41,20,2,Monthly,0,0
2519,44,Male,Kolkata,Postpaid,35,60.74,278,53,70,842.53,1,5,8,4,80,21,10,4,Two-Year,1,0
2520,57,Female,Delhi,Postpaid,67,39.52,490,128,268,762.38,5,4,4,3,8,17,19,4,Annual,1,0
2521,51,Male,Kolkata,Prepaid,10,56.21,720,82,492,577.08,1,4,6,4,6,15,59,9,Annual,0,0
2522,29,Female,Chennai,Prepaid,15,58.1,745,134,179,123.31,7,0,0,3,90,35,23,4,Annual,1,1
2523,62,Male,Delhi,Prepaid,11,17.39,272,107,278,533.13,1,5,7,2,91,12,21,5,Annual,0,0
2524,24,Female,Chennai,Prepaid,24,40.87,435,109,148,302.68,0,4,2,0,54,36,57,6,Annual,0,0
2525,27,Male,Kolkata,Postpaid,4,35.0,175,124,5,472.04,5,4,0,4,11,23,43,4,Monthly,1,0
2526,62,Male,Chennai,Postpaid,13,40.69,701,35,147,870.78,6,4,5,4,16,18,35,1,Annual,0,1
2527,34,Male,Delhi,Prepaid,57,76.35,437,72,331,792.64,3,2,7,1,72,49,59,2,Annual,0,0
2528,43,Male,Delhi,Prepaid,37,48.77,713,41,167,317.76,7,5,2,0,7,19,48,3,Monthly,0,0
2529,38,Male,Chennai,Prepaid,48,94.09,406,28,8,986.46,6,2,0,2,90,26,32,4,Annual,1,0
2530,45,Male,Mumbai,Prepaid,71,30.07,225,48,177,912.89,7,0,2,3,41,16,54,5,Monthly,0,0
2531,63,Male,Kolkata,Prepaid,1,42.15,805,87,283,575.81,7,0,4,2,75,15,10,10,Monthly,0,1
2532,19,Female,Kolkata,Prepaid,60,78.91,873,45,394,577.14,0,3,7,1,36,0,2,10,Two-Year,0,0
2533,60,Female,Chennai,Prepaid,12,55.06,116,46,115,911.14,0,2,8,2,19,20,51,3,Annual,0,0
2534,18,Female,Mumbai,Postpaid,21,55.16,987,112,95,672.53,7,0,8,3,0,26,36,1,Annual,0,1
2535,68,Female,Delhi,Postpaid,11,6.28,107,44,330,583.02,1,2,3,0,8,0,48,8,Annual,1,0
2536,53,Female,Bangalore,Postpaid,44,40.46,889,52,343,774.23,3,3,7,5,23,29,6,8,Monthly,0,1
2537,68,Male,Bangalore,Postpaid,58,27.8,491,117,55,311.59,0,0,4,1,33,19,43,4,Two-Year,0,0
2538,43,Male,Chennai,Prepaid,44,99.93,508,88,206,890.54,3,0,2,4,35,23,17,7,Annual,1,1
2539,46,Male,Mumbai,Prepaid,34,31.53,239,8,104,578.27,5,0,4,4,3,45,15,4,Monthly,0,0
2540,38,Male,Mumbai,Prepaid,25,88.57,266,112,34,643.15,1,0,1,0,28,1,54,3,Monthly,0,0
2541,28,Male,Kolkata,Prepaid,4,67.95,52,64,208,180.95,0,1,5,5,86,14,36,7,Monthly,0,0
2542,57,Female,Delhi,Prepaid,64,34.75,251,118,280,378.56,3,5,0,2,98,28,24,6,Monthly,1,0
2543,28,Female,Mumbai,Postpaid,16,54.81,563,9,368,484.06,4,5,5,4,15,34,57,1,Two-Year,1,0
2544,53,Female,Bangalore,Prepaid,10,84.21,104,110,354,472.52,6,2,4,1,7,12,40,9,Two-Year,1,0
2545,66,Female,Delhi,Postpaid,66,88.45,955,10,146,800.46,0,2,8,5,90,18,56,2,Monthly,0,0
2546,56,Male,Delhi,Prepaid,35,16.88,775,18,488,354.09,0,2,6,3,38,0,29,3,Annual,0,0
2547,57,Male,Chennai,Postpaid,6,34.62,197,130,286,263.9,0,3,5,2,57,44,50,5,Two-Year,1,0
2548,52,Male,Mumbai,Prepaid,19,34.19,394,144,80,624.36,3,1,6,5,11,46,14,3,Annual,1,0
2549,51,Female,Chennai,Postpaid,59,5.16,828,66,49,653.51,2,2,9,3,43,15,58,3,Annual,1,1
2550,64,Male,Mumbai,Prepaid,53,60.23,409,31,86,209.42,7,2,4,5,3,42,2,8,Two-Year,1,0
2551,41,Female,Kolkata,Prepaid,8,85.63,515,58,190,102.22,5,0,0,5,24,2,48,4,Annual,1,0
2552,39,Male,Chennai,Prepaid,10,38.78,176,94,302,925.88,6,0,8,2,69,39,22,10,Two-Year,0,0
2553,22,Male,Chennai,Prepaid,67,74.26,792,16,0,171.67,0,0,4,1,66,5,47,2,Two-Year,0,0
2554,50,Female,Bangalore,Postpaid,38,63.14,134,140,380,908.08,4,2,3,3,38,30,53,5,Annual,0,1
2555,53,Male,Chennai,Prepaid,29,38.19,682,78,441,459.29,4,0,5,1,23,4,6,2,Annual,0,0
2556,64,Male,Mumbai,Postpaid,15,14.96,96,148,137,687.75,7,2,4,3,84,25,9,10,Monthly,0,0
2557,37,Female,Bangalore,Prepaid,23,71.22,830,30,135,267.05,1,3,0,2,5,27,12,8,Two-Year,0,1
2558,36,Male,Chennai,Postpaid,46,85.6,498,140,361,841.53,2,3,1,1,96,14,42,3,Annual,0,0
2559,52,Female,Chennai,Prepaid,28,68.9,235,49,380,262.17,2,4,3,2,71,8,39,2,Two-Year,0,0
2560,69,Male,Kolkata,Prepaid,26,2.77,666,88,153,447.86,3,1,7,5,32,21,5,3,Monthly,0,0
2561,60,Male,Chennai,Postpaid,10,22.41,354,149,161,314.22,1,0,4,5,47,36,58,3,Monthly,1,0
2562,34,Male,Delhi,Prepaid,47,7.88,769,107,18,853.76,6,5,6,2,66,20,55,1,Monthly,0,1
2563,62,Male,Bangalore,Prepaid,4,57.47,883,128,461,872.5,3,0,1,3,1,41,40,3,Monthly,0,1
2564,60,Male,Delhi,Postpaid,55,75.89,527,127,327,434.83,1,1,7,5,37,28,59,3,Monthly,0,1
2565,51,Male,Bangalore,Prepaid,66,11.95,40,120,242,376.64,5,1,4,3,39,25,44,4,Monthly,1,0
2566,26,Male,Kolkata,Postpaid,67,84.0,718,18,128,796.21,2,4,3,1,55,5,1,8,Monthly,1,1
2567,43,Male,Chennai,Prepaid,7,56.0,753,21,175,890.66,6,1,8,4,87,10,10,9,Monthly,0,1
2568,19,Female,Chennai,Postpaid,55,69.31,305,17,408,661.62,5,2,5,5,20,35,11,1,Two-Year,0,0
2569,26,Female,Chennai,Postpaid,31,97.17,423,97,279,934.66,6,0,3,5,81,19,27,1,Annual,0,0
2570,26,Male,Bangalore,Postpaid,19,9.28,846,67,430,444.74,3,1,7,0,34,43,23,6,Two-Year,0,0
2571,57,Male,Chennai,Postpaid,28,90.22,981,37,83,236.7,1,2,2,3,74,19,20,1,Two-Year,1,0
2572,34,Female,Delhi,Prepaid,28,13.48,144,33,375,261.68,2,1,9,2,74,26,5,5,Annual,1,0
2573,18,Male,Chennai,Prepaid,19,39.9,534,41,221,702.85,2,5,1,0,66,5,13,1,Annual,0,0
2574,42,Male,Kolkata,Postpaid,20,85.29,13,107,324,466.77,7,2,6,1,59,32,50,8,Monthly,1,0
2575,60,Female,Delhi,Prepaid,13,90.72,187,28,450,240.68,6,3,3,0,22,29,10,5,Annual,1,0
2576,57,Male,Chennai,Prepaid,43,51.13,755,146,415,363.0,6,2,3,0,64,49,53,6,Two-Year,1,0
2577,59,Male,Chennai,Prepaid,11,59.82,268,137,144,577.54,6,4,9,4,62,33,57,4,Monthly,1,0
2578,42,Female,Mumbai,Postpaid,48,71.11,661,129,444,209.3,0,2,8,4,22,4,49,8,Two-Year,0,0
2579,56,Male,Bangalore,Prepaid,15,83.44,74,57,105,103.1,7,1,1,0,85,15,51,9,Annual,1,0
2580,52,Male,Delhi,Prepaid,17,13.03,804,92,324,925.57,3,3,0,4,41,11,36,9,Two-Year,1,0
2581,20,Female,Mumbai,Postpaid,54,81.2,372,102,10,374.38,0,3,6,4,93,11,41,1,Two-Year,0,1
2582,67,Male,Kolkata,Prepaid,50,48.65,827,118,165,299.35,7,2,7,0,63,10,50,7,Monthly,0,0
2583,54,Female,Bangalore,Postpaid,28,45.61,726,99,195,728.63,6,1,2,3,65,20,16,4,Monthly,0,0
2584,61,Male,Delhi,Postpaid,4,42.97,26,124,230,868.06,6,3,1,4,80,6,7,10,Two-Year,0,1
2585,61,Male,Chennai,Postpaid,22,51.41,209,77,146,669.05,2,5,3,0,40,33,32,8,Annual,1,0
2586,68,Female,Delhi,Prepaid,39,94.56,553,110,358,329.03,3,2,1,3,19,28,25,7,Monthly,0,0
2587,47,Female,Chennai,Prepaid,34,55.27,221,30,237,875.47,3,2,1,5,8,5,44,1,Two-Year,1,0
2588,55,Male,Bangalore,Postpaid,44,95.36,444,22,496,559.38,5,2,4,4,56,35,26,1,Monthly,0,0
2589,51,Female,Chennai,Postpaid,42,18.85,282,140,470,443.07,4,3,9,0,74,33,36,1,Monthly,1,1
2590,29,Female,Kolkata,Postpaid,40,72.69,299,62,400,644.25,7,0,4,4,16,48,53,2,Annual,0,0
2591,36,Male,Chennai,Postpaid,12,81.41,812,97,12,730.55,1,1,7,3,77,7,28,10,Two-Year,0,0
2592,54,Male,Kolkata,Postpaid,2,68.23,492,53,218,634.45,4,4,8,0,81,36,44,2,Two-Year,1,0
2593,61,Male,Bangalore,Postpaid,28,61.09,243,75,256,928.22,4,4,1,3,17,9,12,9,Two-Year,0,1
2594,66,Female,Bangalore,Prepaid,67,56.92,417,69,1,665.22,6,1,0,5,62,15,26,5,Two-Year,0,0
2595,34,Female,Delhi,Postpaid,71,86.23,703,37,209,890.72,2,0,2,2,71,1,4,1,Two-Year,0,0
2596,27,Female,Kolkata,Postpaid,72,82.34,155,54,483,628.26,5,1,5,1,92,18,44,7,Monthly,0,0
2597,66,Female,Kolkata,Postpaid,10,13.11,571,8,364,396.71,1,2,4,2,71,6,23,10,Monthly,0,1
2598,64,Male,Mumbai,Prepaid,57,85.01,439,123,224,579.07,6,5,7,4,25,1,40,2,Monthly,0,1
2599,29,Female,Mumbai,Prepaid,37,41.99,441,88,483,177.7,6,1,7,3,91,44,24,3,Monthly,0,1
2600,33,Male,Mumbai,Prepaid,64,26.12,624,121,193,307.16,4,1,1,0,71,22,31,4,Annual,0,0
2601,41,Female,Chennai,Prepaid,40,87.11,554,106,195,789.61,4,5,8,3,83,30,30,3,Annual,0,0
2602,36,Male,Mumbai,Postpaid,60,43.77,506,135,399,695.33,3,3,3,4,71,3,3,3,Two-Year,0,1
2603,25,Male,Kolkata,Prepaid,48,81.03,992,10,259,249.87,2,4,0,0,77,15,16,9,Annual,1,1
2604,48,Male,Chennai,Postpaid,19,27.08,98,27,56,494.21,4,4,1,2,12,9,34,4,Monthly,1,0
2605,38,Female,Bangalore,Postpaid,72,1.39,420,139,456,227.79,1,2,5,3,16,48,38,8,Monthly,1,0
2606,34,Male,Delhi,Postpaid,33,50.05,906,124,112,870.24,0,5,4,1,25,20,28,1,Monthly,1,0
2607,40,Male,Mumbai,Postpaid,44,10.92,862,65,212,198.25,6,2,6,5,5,27,49,6,Monthly,0,0
2608,54,Female,Bangalore,Postpaid,37,75.68,836,104,278,688.81,0,3,8,5,80,45,44,1,Monthly,1,1
2609,33,Male,Kolkata,Postpaid,36,28.33,250,69,243,646.3,2,2,5,4,3,11,41,5,Two-Year,0,0
2610,23,Female,Delhi,Prepaid,21,44.92,787,138,379,525.5,0,5,5,4,88,12,48,7,Two-Year,0,0
2611,25,Female,Bangalore,Prepaid,2,9.62,232,28,116,350.41,3,5,1,3,6,39,7,1,Monthly,1,0
2612,42,Male,Delhi,Prepaid,31,29.38,757,41,385,463.56,3,0,6,2,16,16,8,9,Two-Year,0,0
2613,35,Male,Mumbai,Prepaid,30,78.37,674,49,450,825.75,1,3,1,2,85,17,7,9,Annual,1,0
2614,42,Female,Kolkata,Prepaid,44,16.01,477,104,86,785.4,5,5,6,1,91,9,53,6,Annual,1,0
2615,29,Male,Delhi,Postpaid,12,65.07,578,106,409,764.93,2,5,7,1,49,27,37,2,Monthly,1,1
2616,32,Female,Bangalore,Prepaid,51,91.83,331,67,380,774.84,2,3,0,3,5,12,55,2,Two-Year,1,0
2617,43,Female,Mumbai,Prepaid,49,68.3,384,33,366,229.5,6,1,8,0,29,33,7,9,Monthly,0,0
2618,58,Female,Mumbai,Prepaid,24,81.29,121,105,262,189.19,0,1,7,2,73,48,50,4,Two-Year,1,0
2619,62,Male,Bangalore,Postpaid,24,11.79,536,113,483,875.35,4,0,8,0,55,5,18,6,Monthly,1,0
2620,43,Female,Bangalore,Postpaid,60,25.82,421,100,299,853.46,4,5,4,0,38,11,48,10,Monthly,0,0
2621,64,Male,Delhi,Postpaid,11,89.56,278,14,416,713.19,5,3,3,3,13,28,39,2,Monthly,1,0
2622,49,Male,Chennai,Prepaid,13,71.8,635,39,112,645.32,6,3,0,1,53,12,21,4,Annual,0,0
2623,27,Male,Mumbai,Prepaid,72,64.32,261,59,447,430.18,4,1,8,0,21,25,34,2,Two-Year,1,0
2624,33,Male,Delhi,Prepaid,72,66.71,383,100,163,301.67,5,4,3,3,56,3,49,3,Two-Year,1,0
2625,24,Female,Bangalore,Prepaid,64,42.01,663,127,3,700.89,7,4,3,1,40,14,57,2,Annual,0,0
2626,34,Male,Delhi,Prepaid,20,5.41,635,16,117,921.73,6,5,3,0,89,15,27,8,Annual,0,0
2627,40,Female,Bangalore,Postpaid,72,78.66,459,8,22,493.3,7,1,1,0,9,18,8,5,Two-Year,0,1
2628,43,Female,Kolkata,Prepaid,71,68.19,811,110,408,372.89,1,5,3,1,1,46,34,5,Two-Year,1,0
2629,38,Male,Bangalore,Postpaid,28,47.81,878,94,232,343.67,2,2,1,5,66,25,18,8,Monthly,1,0
2630,39,Female,Bangalore,Prepaid,2,90.08,546,71,89,121.33,0,3,7,1,47,31,51,8,Monthly,1,0
2631,24,Female,Bangalore,Postpaid,43,34.28,377,149,475,568.29,1,5,6,4,41,5,52,7,Two-Year,0,0
2632,31,Male,Chennai,Postpaid,8,30.14,831,69,254,989.41,3,0,9,4,10,5,41,5,Two-Year,0,0
2633,32,Female,Bangalore,Postpaid,13,87.41,264,86,91,833.71,3,4,1,3,73,4,12,7,Monthly,1,1
2634,24,Female,Mumbai,Postpaid,35,79.9,472,109,468,907.73,3,5,1,3,11,1,22,1,Annual,0,0
2635,26,Female,Mumbai,Prepaid,23,51.98,277,88,457,659.05,5,2,1,2,13,1,51,3,Two-Year,1,0
2636,68,Female,Delhi,Prepaid,46,13.94,135,109,154,533.3,5,3,0,4,29,36,40,3,Two-Year,1,0
2637,65,Male,Chennai,Prepaid,15,22.29,402,119,306,991.41,6,2,5,1,59,2,22,2,Annual,0,0
2638,25,Female,Delhi,Postpaid,2,65.97,771,32,114,502.45,2,5,5,4,76,5,8,6,Annual,0,1
2639,67,Female,Mumbai,Prepaid,61,39.12,808,20,206,925.15,3,3,0,5,29,30,42,3,Annual,1,0
2640,40,Female,Mumbai,Prepaid,64,83.81,343,25,80,785.66,5,3,0,3,37,42,28,4,Two-Year,0,0
2641,46,Female,Kolkata,Prepaid,52,95.05,998,81,102,397.88,6,1,5,5,74,4,50,3,Two-Year,1,0
2642,35,Male,Bangalore,Prepaid,36,80.76,574,46,482,552.76,5,1,5,3,64,49,47,7,Two-Year,0,1
2643,48,Female,Mumbai,Postpaid,67,38.38,377,58,452,445.9,4,0,3,5,90,45,56,4,Monthly,0,1
2644,47,Male,Delhi,Postpaid,69,79.08,564,36,79,222.6,5,0,2,3,46,9,32,5,Annual,0,0
2645,69,Female,Delhi,Prepaid,67,35.79,687,118,406,421.09,3,2,8,1,38,26,11,7,Annual,1,0
2646,56,Male,Bangalore,Prepaid,47,17.54,563,42,102,900.08,1,1,5,5,48,23,21,4,Monthly,1,0
2647,52,Male,Bangalore,Prepaid,2,4.31,901,118,239,777.37,3,3,0,0,72,21,26,6,Monthly,1,0
2648,35,Male,Kolkata,Postpaid,44,39.19,465,114,264,349.82,6,1,2,3,57,24,14,9,Monthly,1,0
2649,59,Male,Chennai,Postpaid,64,90.45,697,107,32,431.12,6,3,0,4,89,2,15,6,Monthly,0,0
2650,56,Male,Delhi,Postpaid,28,24.66,76,81,34,654.79,6,1,2,0,88,15,14,5,Annual,0,1
2651,34,Female,Bangalore,Prepaid,54,21.44,75,144,248,474.53,4,3,1,4,16,29,12,1,Monthly,1,0
2652,31,Female,Delhi,Postpaid,67,97.01,921,57,487,552.74,3,2,4,3,5,47,36,8,Monthly,1,1
2653,48,Female,Bangalore,Postpaid,36,3.48,604,125,49,728.35,0,1,2,1,14,42,3,5,Annual,1,0
2654,41,Male,Mumbai,Postpaid,63,78.79,871,7,279,520.53,4,4,6,0,66,3,44,5,Annual,0,0
2655,52,Female,Delhi,Postpaid,25,32.82,626,58,471,271.87,2,4,7,0,94,42,57,3,Annual,0,0
2656,61,Male,Mumbai,Postpaid,48,4.71,409,44,241,568.52,3,3,6,3,27,39,58,10,Annual,0,1
2657,62,Male,Delhi,Prepaid,39,91.86,296,72,151,420.51,5,2,1,5,72,15,7,2,Two-Year,1,0
2658,51,Female,Chennai,Prepaid,47,14.82,895,118,146,361.66,1,3,9,3,43,39,39,1,Two-Year,1,0
2659,20,Female,Kolkata,Prepaid,21,55.63,195,134,38,395.3,3,2,9,3,17,40,54,9,Two-Year,0,0
2660,54,Male,Mumbai,Prepaid,30,28.13,293,46,188,495.1,1,0,6,2,31,45,57,5,Two-Year,1,0
2661,60,Male,Bangalore,Postpaid,31,7.45,525,98,24,897.95,6,1,9,1,82,7,51,10,Annual,1,0
2662,57,Female,Chennai,Prepaid,26,5.94,659,105,243,760.65,6,2,2,5,68,23,46,4,Two-Year,0,0
2663,43,Female,Delhi,Prepaid,22,12.44,700,128,222,701.09,0,3,6,1,43,15,1,7,Monthly,1,0
2664,40,Female,Mumbai,Prepaid,21,8.07,246,6,229,524.13,2,0,0,3,69,26,39,4,Monthly,0,0
2665,61,Female,Delhi,Postpaid,1,76.3,27,95,152,101.65,5,3,1,2,62,1,25,2,Monthly,1,0
2666,56,Male,Delhi,Prepaid,37,49.07,824,63,410,406.5,4,4,9,3,75,19,31,9,Two-Year,1,0
2667,32,Female,Delhi,Postpaid,46,34.95,937,102,287,831.87,7,4,0,3,57,19,22,8,Two-Year,1,0
2668,66,Female,Kolkata,Postpaid,9,42.42,423,20,394,449.35,7,1,8,1,46,19,10,4,Monthly,0,1
2669,21,Female,Kolkata,Postpaid,17,92.97,941,20,452,607.44,4,5,1,2,16,18,18,8,Two-Year,0,1
2670,46,Male,Bangalore,Prepaid,47,91.16,18,112,107,284.27,2,1,1,1,38,17,13,9,Annual,1,0
2671,39,Male,Mumbai,Postpaid,59,71.85,429,27,32,924.27,0,0,5,3,58,12,8,2,Two-Year,1,1
2672,42,Male,Chennai,Prepaid,54,88.58,38,46,402,930.85,0,4,6,4,6,16,9,4,Monthly,0,0
2673,30,Male,Chennai,Prepaid,12,32.65,665,41,362,231.46,6,2,1,0,62,32,58,6,Monthly,1,0
2674,35,Female,Chennai,Prepaid,64,38.73,357,76,110,751.74,3,4,3,5,56,27,15,7,Two-Year,1,0
2675,50,Male,Delhi,Postpaid,6,61.76,670,138,120,167.71,0,5,2,3,74,4,8,5,Two-Year,0,1
2676,33,Female,Kolkata,Postpaid,53,62.74,585,120,15,638.69,3,1,4,5,33,27,57,10,Monthly,1,1
2677,62,Female,Mumbai,Prepaid,16,48.69,888,10,226,260.79,1,3,8,2,52,24,33,10,Monthly,1,1
